Category,Date,Language,Country,Count
whole_corpus,2019-06-02,Yoruba,Italy,2
whole_corpus,2019-06-03,Yoruba,Italy,1
whole_corpus,2019-06-05,Yoruba,Italy,3
whole_corpus,2019-06-06,Yoruba,Italy,1
whole_corpus,2019-06-07,Yoruba,Italy,2
whole_corpus,2019-06-08,Yoruba,Italy,3
whole_corpus,2019-06-10,Yoruba,Italy,1
whole_corpus,2019-06-11,Yoruba,Italy,1
whole_corpus,2019-06-06,Yoruba,Malaysia,1
whole_corpus,2019-06-07,Yoruba,Malaysia,1
whole_corpus,2019-06-10,Yoruba,Malaysia,1
whole_corpus,2019-05-20,Yoruba,Qatar,3
whole_corpus,2019-05-21,Yoruba,Qatar,4
whole_corpus,2019-05-22,Yoruba,Qatar,6
whole_corpus,2019-05-23,Yoruba,Qatar,4
whole_corpus,2019-05-24,Yoruba,Qatar,4
whole_corpus,2019-05-25,Yoruba,Qatar,5
whole_corpus,2019-05-26,Yoruba,Qatar,2
whole_corpus,2019-05-27,Yoruba,Qatar,3
whole_corpus,2019-05-28,Yoruba,Qatar,8
whole_corpus,2019-05-29,Yoruba,Qatar,4
whole_corpus,2019-05-30,Yoruba,Qatar,10
whole_corpus,2019-05-31,Yoruba,Qatar,5
whole_corpus,2019-06-01,Yoruba,Qatar,3
whole_corpus,2019-06-02,Yoruba,Qatar,19
whole_corpus,2019-06-03,Yoruba,Qatar,6
whole_corpus,2019-06-04,Yoruba,Qatar,6
whole_corpus,2019-06-05,Yoruba,Qatar,7
whole_corpus,2019-06-06,Yoruba,Qatar,4
whole_corpus,2019-06-07,Yoruba,Qatar,6
whole_corpus,2019-06-08,Yoruba,Qatar,5
whole_corpus,2019-06-09,Yoruba,Qatar,9
whole_corpus,2019-06-11,Yoruba,Qatar,7
whole_corpus,2019-05-20,Yoruba,Romania,1
whole_corpus,2019-05-28,Yoruba,Romania,1
whole_corpus,2019-06-03,Yoruba,Serbia,1
whole_corpus,2019-05-21,Yoruba,South Korea,1
whole_corpus,2019-05-29,Yoruba,South Korea,1
whole_corpus,2019-05-31,Yoruba,South Korea,1
whole_corpus,2019-06-07,Yoruba,South Korea,1
whole_corpus,2019-05-20,Yoruba,Spain,2
whole_corpus,2019-05-21,Yoruba,Spain,1
whole_corpus,2019-05-22,Yoruba,Spain,1
whole_corpus,2019-05-30,Yoruba,Spain,1
whole_corpus,2019-05-31,Yoruba,Spain,1
whole_corpus,2019-06-07,Yoruba,Spain,2
whole_corpus,2019-06-11,Yoruba,Spain,1
whole_corpus,2019-05-20,Yoruba,Ukraine,1
whole_corpus,2019-05-23,Yoruba,Ukraine,1
whole_corpus,2019-06-03,Yoruba,Ukraine,1
whole_corpus,2019-06-07,Yoruba,Ukraine,1
whole_corpus,2019-06-10,Yoruba,Ukraine,1
whole_corpus,2019-06-11,Yoruba,Ukraine,1
whole_corpus,2019-05-20,Yoruba,United States of America,3
whole_corpus,2019-05-21,Yoruba,United States of America,3
whole_corpus,2019-05-22,Yoruba,United States of America,5
whole_corpus,2019-05-23,Yoruba,United States of America,3
whole_corpus,2019-05-24,Yoruba,United States of America,2
whole_corpus,2019-05-25,Yoruba,United States of America,3
whole_corpus,2019-05-26,Yoruba,United States of America,1
whole_corpus,2019-05-27,Yoruba,United States of America,1
whole_corpus,2019-05-28,Yoruba,United States of America,5
whole_corpus,2019-05-29,Yoruba,United States of America,2
whole_corpus,2019-05-30,Yoruba,United States of America,2
whole_corpus,2019-05-31,Yoruba,United States of America,4
whole_corpus,2019-06-01,Yoruba,United States of America,1
whole_corpus,2019-06-02,Yoruba,United States of America,1
whole_corpus,2019-06-03,Yoruba,United States of America,2
whole_corpus,2019-06-04,Yoruba,United States of America,1
whole_corpus,2019-06-05,Yoruba,United States of America,1
whole_corpus,2019-06-07,Yoruba,United States of America,2
whole_corpus,2019-06-08,Yoruba,United States of America,2
whole_corpus,2019-06-09,Yoruba,United States of America,1
whole_corpus,2019-06-10,Yoruba,United States of America,3
whole_corpus,2019-06-11,Yoruba,United States of America,4
subset_corpus,2019-06-10,Albanian,Kosovo,1
subset_corpus,2019-05-31,Albanian,Tuvalu,1
subset_corpus,2019-06-02,Albanian,Tuvalu,1
subset_corpus,2019-05-21,Arabic,Algeria,1
subset_corpus,2019-06-03,Arabic,Algeria,1
subset_corpus,2019-05-20,Arabic,Bahrain,2
subset_corpus,2019-05-21,Arabic,Bahrain,1
subset_corpus,2019-05-22,Arabic,Bahrain,2
subset_corpus,2019-05-26,Arabic,Bahrain,5
subset_corpus,2019-05-27,Arabic,Bahrain,2
subset_corpus,2019-05-29,Arabic,Bahrain,3
subset_corpus,2019-05-30,Arabic,Bahrain,2
subset_corpus,2019-05-31,Arabic,Bahrain,2
subset_corpus,2019-06-02,Arabic,Bahrain,4
subset_corpus,2019-06-04,Arabic,Bahrain,1
subset_corpus,2019-06-07,Arabic,Bahrain,2
subset_corpus,2019-06-08,Arabic,Bahrain,2
subset_corpus,2019-06-09,Arabic,Bahrain,3
subset_corpus,2019-06-11,Arabic,Bahrain,2
subset_corpus,2019-05-20,Arabic,China,1
subset_corpus,2019-05-21,Arabic,China,3
subset_corpus,2019-05-22,Arabic,China,2
subset_corpus,2019-05-23,Arabic,China,1
subset_corpus,2019-05-25,Arabic,China,4
subset_corpus,2019-05-26,Arabic,China,4
subset_corpus,2019-05-27,Arabic,China,1
subset_corpus,2019-05-29,Arabic,China,1
subset_corpus,2019-05-30,Arabic,China,2
subset_corpus,2019-06-01,Arabic,China,2
subset_corpus,2019-06-02,Arabic,China,1
subset_corpus,2019-06-04,Arabic,China,1
subset_corpus,2019-06-05,Arabic,China,5
subset_corpus,2019-06-07,Arabic,China,1
subset_corpus,2019-06-11,Arabic,China,1
subset_corpus,2019-05-30,Arabic,Cocos (Keeling) Islands,1
subset_corpus,2019-06-08,Arabic,Cocos (Keeling) Islands,1
subset_corpus,2019-05-20,Arabic,Egypt,1
subset_corpus,2019-05-23,Arabic,Egypt,2
subset_corpus,2019-05-25,Arabic,Egypt,2
subset_corpus,2019-05-26,Arabic,Egypt,1
subset_corpus,2019-05-30,Arabic,Egypt,4
subset_corpus,2019-05-31,Arabic,Egypt,2
subset_corpus,2019-06-01,Arabic,Egypt,2
subset_corpus,2019-06-02,Arabic,Egypt,1
subset_corpus,2019-06-03,Arabic,Egypt,1
subset_corpus,2019-06-06,Arabic,Egypt,2
subset_corpus,2019-06-07,Arabic,Egypt,1
subset_corpus,2019-06-08,Arabic,Egypt,2
subset_corpus,2019-06-09,Arabic,Egypt,3
subset_corpus,2019-06-10,Arabic,Egypt,1
subset_corpus,2019-06-11,Arabic,Egypt,1
subset_corpus,2019-06-01,Arabic,France,1
subset_corpus,2019-06-02,Arabic,France,1
subset_corpus,2019-06-05,Arabic,France,1
subset_corpus,2019-05-20,Arabic,Iraq,3
subset_corpus,2019-05-21,Arabic,Iraq,7
subset_corpus,2019-05-22,Arabic,Iraq,3
subset_corpus,2019-05-23,Arabic,Iraq,8
subset_corpus,2019-05-24,Arabic,Iraq,5
subset_corpus,2019-05-25,Arabic,Iraq,6
subset_corpus,2019-05-26,Arabic,Iraq,15
subset_corpus,2019-05-27,Arabic,Iraq,3
subset_corpus,2019-05-28,Arabic,Iraq,3
subset_corpus,2019-05-29,Arabic,Iraq,1
subset_corpus,2019-05-30,Arabic,Iraq,6
subset_corpus,2019-06-01,Arabic,Iraq,5
subset_corpus,2019-06-02,Arabic,Iraq,3
subset_corpus,2019-06-03,Arabic,Iraq,4
subset_corpus,2019-06-05,Arabic,Iraq,1
subset_corpus,2019-06-06,Arabic,Iraq,2
subset_corpus,2019-06-07,Arabic,Iraq,1
subset_corpus,2019-06-08,Arabic,Iraq,4
subset_corpus,2019-06-09,Arabic,Iraq,5
subset_corpus,2019-06-10,Arabic,Iraq,2
subset_corpus,2019-06-11,Arabic,Iraq,2
subset_corpus,2019-05-20,Arabic,Israel,2
subset_corpus,2019-05-21,Arabic,Israel,2
subset_corpus,2019-05-22,Arabic,Israel,3
subset_corpus,2019-05-23,Arabic,Israel,4
subset_corpus,2019-05-24,Arabic,Israel,4
subset_corpus,2019-05-25,Arabic,Israel,10
subset_corpus,2019-05-26,Arabic,Israel,13
subset_corpus,2019-05-27,Arabic,Israel,5
subset_corpus,2019-05-29,Arabic,Israel,9
subset_corpus,2019-05-30,Arabic,Israel,5
subset_corpus,2019-05-31,Arabic,Israel,5
subset_corpus,2019-06-01,Arabic,Israel,4
subset_corpus,2019-06-02,Arabic,Israel,3
subset_corpus,2019-06-04,Arabic,Israel,2
subset_corpus,2019-06-05,Arabic,Israel,9
subset_corpus,2019-06-06,Arabic,Israel,4
subset_corpus,2019-06-07,Arabic,Israel,1
subset_corpus,2019-06-08,Arabic,Israel,13
subset_corpus,2019-06-09,Arabic,Israel,7
subset_corpus,2019-06-10,Arabic,Israel,6
subset_corpus,2019-05-20,Arabic,Jordan,2
subset_corpus,2019-05-21,Arabic,Jordan,2
subset_corpus,2019-05-22,Arabic,Jordan,7
subset_corpus,2019-05-23,Arabic,Jordan,2
subset_corpus,2019-05-24,Arabic,Jordan,1
subset_corpus,2019-05-25,Arabic,Jordan,2
subset_corpus,2019-05-26,Arabic,Jordan,8
subset_corpus,2019-05-28,Arabic,Jordan,1
subset_corpus,2019-05-29,Arabic,Jordan,1
subset_corpus,2019-05-30,Arabic,Jordan,2
subset_corpus,2019-05-31,Arabic,Jordan,7
subset_corpus,2019-06-02,Arabic,Jordan,5
subset_corpus,2019-06-03,Arabic,Jordan,1
subset_corpus,2019-06-05,Arabic,Jordan,2
subset_corpus,2019-06-08,Arabic,Jordan,3
subset_corpus,2019-06-09,Arabic,Jordan,5
subset_corpus,2019-05-20,Arabic,Kuwait,1
subset_corpus,2019-05-21,Arabic,Kuwait,2
subset_corpus,2019-05-22,Arabic,Kuwait,2
subset_corpus,2019-05-23,Arabic,Kuwait,3
subset_corpus,2019-05-26,Arabic,Kuwait,8
subset_corpus,2019-05-27,Arabic,Kuwait,2
subset_corpus,2019-05-30,Arabic,Kuwait,1
subset_corpus,2019-05-31,Arabic,Kuwait,4
subset_corpus,2019-06-01,Arabic,Kuwait,1
subset_corpus,2019-06-02,Arabic,Kuwait,3
subset_corpus,2019-06-03,Arabic,Kuwait,1
subset_corpus,2019-06-04,Arabic,Kuwait,3
subset_corpus,2019-06-06,Arabic,Kuwait,3
subset_corpus,2019-06-08,Arabic,Kuwait,2
subset_corpus,2019-06-09,Arabic,Kuwait,4
subset_corpus,2019-06-10,Arabic,Kuwait,5
subset_corpus,2019-06-11,Arabic,Kuwait,2
subset_corpus,2019-05-20,Arabic,Lebanon,2
subset_corpus,2019-05-21,Arabic,Lebanon,3
subset_corpus,2019-05-22,Arabic,Lebanon,1
subset_corpus,2019-05-23,Arabic,Lebanon,1
subset_corpus,2019-05-25,Arabic,Lebanon,2
subset_corpus,2019-05-26,Arabic,Lebanon,2
subset_corpus,2019-05-27,Arabic,Lebanon,1
subset_corpus,2019-05-28,Arabic,Lebanon,1
subset_corpus,2019-05-29,Arabic,Lebanon,1
subset_corpus,2019-06-01,Arabic,Lebanon,1
subset_corpus,2019-06-02,Arabic,Lebanon,3
subset_corpus,2019-06-04,Arabic,Lebanon,2
subset_corpus,2019-06-05,Arabic,Lebanon,1
subset_corpus,2019-06-06,Arabic,Lebanon,2
subset_corpus,2019-06-07,Arabic,Lebanon,3
subset_corpus,2019-06-08,Arabic,Lebanon,3
subset_corpus,2019-06-11,Arabic,Lebanon,1
subset_corpus,2019-05-20,Arabic,Libya,1
subset_corpus,2019-05-22,Arabic,Libya,2
subset_corpus,2019-05-23,Arabic,Libya,2
subset_corpus,2019-05-24,Arabic,Libya,2
subset_corpus,2019-05-26,Arabic,Libya,1
subset_corpus,2019-05-27,Arabic,Libya,2
subset_corpus,2019-05-28,Arabic,Libya,1
subset_corpus,2019-05-29,Arabic,Libya,1
subset_corpus,2019-05-31,Arabic,Libya,1
subset_corpus,2019-06-01,Arabic,Libya,1
subset_corpus,2019-06-04,Arabic,Libya,1
subset_corpus,2019-06-05,Arabic,Libya,1
subset_corpus,2019-06-06,Arabic,Libya,1
subset_corpus,2019-06-07,Arabic,Libya,1
subset_corpus,2019-06-08,Arabic,Libya,3
subset_corpus,2019-06-09,Arabic,Libya,2
subset_corpus,2019-06-03,Arabic,Mauritania,1
subset_corpus,2019-05-20,Arabic,Morocco,1
subset_corpus,2019-05-21,Arabic,Morocco,1
subset_corpus,2019-05-26,Arabic,Morocco,1
subset_corpus,2019-06-01,Arabic,Morocco,1
subset_corpus,2019-06-08,Arabic,Morocco,1
subset_corpus,2019-05-20,Arabic,Oman,1
subset_corpus,2019-05-24,Arabic,Oman,1
subset_corpus,2019-05-25,Arabic,Oman,2
subset_corpus,2019-05-26,Arabic,Oman,7
subset_corpus,2019-05-27,Arabic,Oman,2
subset_corpus,2019-05-28,Arabic,Oman,1
subset_corpus,2019-05-31,Arabic,Oman,1
subset_corpus,2019-06-01,Arabic,Oman,2
subset_corpus,2019-06-02,Arabic,Oman,1
subset_corpus,2019-06-03,Arabic,Oman,1
subset_corpus,2019-06-04,Arabic,Oman,4
subset_corpus,2019-06-06,Arabic,Oman,2
subset_corpus,2019-06-07,Arabic,Oman,1
subset_corpus,2019-06-08,Arabic,Oman,3
subset_corpus,2019-06-09,Arabic,Oman,6
subset_corpus,2019-06-10,Arabic,Oman,1
subset_corpus,2019-06-11,Arabic,Oman,2
subset_corpus,2019-05-20,Arabic,Qatar,1
subset_corpus,2019-05-22,Arabic,Qatar,1
subset_corpus,2019-05-26,Arabic,Qatar,1
subset_corpus,2019-05-28,Arabic,Qatar,1
subset_corpus,2019-05-29,Arabic,Qatar,1
subset_corpus,2019-05-30,Arabic,Qatar,2
subset_corpus,2019-06-01,Arabic,Qatar,2
subset_corpus,2019-06-02,Arabic,Qatar,2
subset_corpus,2019-06-09,Arabic,Qatar,1
subset_corpus,2019-06-07,Arabic,Russia,1
subset_corpus,2019-05-20,Arabic,Saudi Arabia,3
subset_corpus,2019-05-22,Arabic,Saudi Arabia,2
subset_corpus,2019-05-24,Arabic,Saudi Arabia,3
subset_corpus,2019-05-25,Arabic,Saudi Arabia,2
subset_corpus,2019-05-26,Arabic,Saudi Arabia,3
subset_corpus,2019-05-27,Arabic,Saudi Arabia,2
subset_corpus,2019-05-28,Arabic,Saudi Arabia,2
subset_corpus,2019-05-29,Arabic,Saudi Arabia,2
subset_corpus,2019-05-30,Arabic,Saudi Arabia,4
subset_corpus,2019-05-31,Arabic,Saudi Arabia,7
subset_corpus,2019-06-01,Arabic,Saudi Arabia,2
subset_corpus,2019-06-02,Arabic,Saudi Arabia,3
subset_corpus,2019-06-03,Arabic,Saudi Arabia,1
subset_corpus,2019-06-05,Arabic,Saudi Arabia,4
subset_corpus,2019-06-06,Arabic,Saudi Arabia,1
subset_corpus,2019-06-07,Arabic,Saudi Arabia,2
subset_corpus,2019-06-08,Arabic,Saudi Arabia,4
subset_corpus,2019-06-09,Arabic,Saudi Arabia,6
subset_corpus,2019-06-10,Arabic,Saudi Arabia,3
subset_corpus,2019-06-11,Arabic,Saudi Arabia,2
subset_corpus,2019-06-12,Arabic,Saudi Arabia,1
subset_corpus,2019-05-31,Arabic,Sudan,1
subset_corpus,2019-06-03,Arabic,Switzerland,1
subset_corpus,2019-05-20,Arabic,Syria,3
subset_corpus,2019-05-21,Arabic,Syria,2
subset_corpus,2019-05-22,Arabic,Syria,4
subset_corpus,2019-05-23,Arabic,Syria,1
subset_corpus,2019-05-24,Arabic,Syria,2
subset_corpus,2019-05-25,Arabic,Syria,1
subset_corpus,2019-05-26,Arabic,Syria,9
subset_corpus,2019-05-27,Arabic,Syria,1
subset_corpus,2019-05-28,Arabic,Syria,3
subset_corpus,2019-05-29,Arabic,Syria,1
subset_corpus,2019-05-30,Arabic,Syria,5
subset_corpus,2019-05-31,Arabic,Syria,5
subset_corpus,2019-06-01,Arabic,Syria,4
subset_corpus,2019-06-02,Arabic,Syria,5
subset_corpus,2019-06-03,Arabic,Syria,3
subset_corpus,2019-06-04,Arabic,Syria,2
subset_corpus,2019-06-05,Arabic,Syria,3
subset_corpus,2019-06-06,Arabic,Syria,2
subset_corpus,2019-06-07,Arabic,Syria,4
subset_corpus,2019-06-08,Arabic,Syria,7
subset_corpus,2019-06-09,Arabic,Syria,1
subset_corpus,2019-06-10,Arabic,Syria,3
subset_corpus,2019-06-11,Arabic,Syria,3
subset_corpus,2019-05-26,Arabic,Tuvalu,1
subset_corpus,2019-05-30,Arabic,Tuvalu,1
subset_corpus,2019-06-06,Arabic,Tuvalu,1
subset_corpus,2019-05-20,Arabic,United Arab Emirates,11
subset_corpus,2019-05-21,Arabic,United Arab Emirates,4
subset_corpus,2019-05-22,Arabic,United Arab Emirates,10
subset_corpus,2019-05-23,Arabic,United Arab Emirates,8
subset_corpus,2019-05-24,Arabic,United Arab Emirates,6
subset_corpus,2019-05-26,Arabic,United Arab Emirates,4
subset_corpus,2019-05-27,Arabic,United Arab Emirates,2
subset_corpus,2019-05-29,Arabic,United Arab Emirates,1
subset_corpus,2019-05-30,Arabic,United Arab Emirates,6
subset_corpus,2019-05-31,Arabic,United Arab Emirates,1
subset_corpus,2019-06-01,Arabic,United Arab Emirates,6
subset_corpus,2019-06-02,Arabic,United Arab Emirates,1
subset_corpus,2019-06-04,Arabic,United Arab Emirates,5
subset_corpus,2019-06-05,Arabic,United Arab Emirates,3
subset_corpus,2019-06-06,Arabic,United Arab Emirates,4
subset_corpus,2019-06-07,Arabic,United Arab Emirates,5
subset_corpus,2019-06-08,Arabic,United Arab Emirates,9
subset_corpus,2019-06-09,Arabic,United Arab Emirates,6
subset_corpus,2019-06-10,Arabic,United Arab Emirates,2
subset_corpus,2019-06-11,Arabic,United Arab Emirates,2
subset_corpus,2019-05-20,Arabic,United Kingdom,1
subset_corpus,2019-05-21,Arabic,United Kingdom,1
subset_corpus,2019-05-22,Arabic,United Kingdom,4
subset_corpus,2019-05-23,Arabic,United Kingdom,2
subset_corpus,2019-05-24,Arabic,United Kingdom,2
subset_corpus,2019-05-25,Arabic,United Kingdom,1
subset_corpus,2019-05-26,Arabic,United Kingdom,8
subset_corpus,2019-05-27,Arabic,United Kingdom,2
subset_corpus,2019-05-29,Arabic,United Kingdom,3
subset_corpus,2019-05-30,Arabic,United Kingdom,1
subset_corpus,2019-05-31,Arabic,United Kingdom,1
subset_corpus,2019-06-01,Arabic,United Kingdom,1
subset_corpus,2019-06-02,Arabic,United Kingdom,1
subset_corpus,2019-06-03,Arabic,United Kingdom,1
subset_corpus,2019-06-06,Arabic,United Kingdom,1
subset_corpus,2019-06-07,Arabic,United Kingdom,1
subset_corpus,2019-06-08,Arabic,United Kingdom,1
subset_corpus,2019-06-09,Arabic,United Kingdom,1
subset_corpus,2019-06-10,Arabic,United Kingdom,1
subset_corpus,2019-05-20,Arabic,United States of America,3
subset_corpus,2019-05-21,Arabic,United States of America,4
subset_corpus,2019-05-22,Arabic,United States of America,8
subset_corpus,2019-05-23,Arabic,United States of America,2
subset_corpus,2019-05-24,Arabic,United States of America,1
subset_corpus,2019-05-25,Arabic,United States of America,5
subset_corpus,2019-05-26,Arabic,United States of America,8
subset_corpus,2019-05-30,Arabic,United States of America,1
subset_corpus,2019-05-31,Arabic,United States of America,8
subset_corpus,2019-06-01,Arabic,United States of America,4
subset_corpus,2019-06-02,Arabic,United States of America,3
subset_corpus,2019-06-03,Arabic,United States of America,2
subset_corpus,2019-06-04,Arabic,United States of America,4
subset_corpus,2019-06-05,Arabic,United States of America,2
subset_corpus,2019-06-06,Arabic,United States of America,5
subset_corpus,2019-06-07,Arabic,United States of America,4
subset_corpus,2019-06-08,Arabic,United States of America,5
subset_corpus,2019-06-09,Arabic,United States of America,4
subset_corpus,2019-06-10,Arabic,United States of America,2
subset_corpus,2019-05-26,Arabic,Yemen,2
subset_corpus,2019-05-29,Arabic,Yemen,1
subset_corpus,2019-06-09,Arabic,Yemen,1
subset_corpus,2019-05-21,Bosnian,Bosnia and Herzegovina,1
subset_corpus,2019-05-28,Bosnian,Bosnia and Herzegovina,1
subset_corpus,2019-06-08,Bosnian,Bosnia and Herzegovina,1
subset_corpus,2019-05-21,Bosnian,Serbia,1
subset_corpus,2019-05-22,Bosnian,Serbia,3
subset_corpus,2019-05-30,Bosnian,Serbia,1
subset_corpus,2019-06-02,Bosnian,Serbia,4
subset_corpus,2019-06-03,Bosnian,Serbia,1
subset_corpus,2019-06-04,Bosnian,Serbia,1
subset_corpus,2019-06-05,Bosnian,Serbia,1
subset_corpus,2019-06-06,Bosnian,Serbia,2
subset_corpus,2019-06-08,Bosnian,Serbia,1
subset_corpus,2019-06-10,Bosnian,Serbia,1
subset_corpus,2019-05-20,Bulgarian,Bulgaria,2
subset_corpus,2019-05-21,Bulgarian,Bulgaria,1
subset_corpus,2019-05-22,Bulgarian,Bulgaria,2
subset_corpus,2019-05-30,Bulgarian,Bulgaria,1
subset_corpus,2019-05-31,Bulgarian,Bulgaria,1
subset_corpus,2019-06-01,Bulgarian,Bulgaria,3
subset_corpus,2019-06-02,Bulgarian,Bulgaria,2
subset_corpus,2019-06-05,Bulgarian,Bulgaria,2
subset_corpus,2019-06-07,Bulgarian,Bulgaria,1
subset_corpus,2019-06-08,Bulgarian,Bulgaria,2
subset_corpus,2019-06-09,Bulgarian,Bulgaria,2
subset_corpus,2019-06-10,Bulgarian,Bulgaria,1
subset_corpus,2019-06-11,Bulgarian,Bulgaria,1
subset_corpus,2019-06-05,Catalan,Spain,1
subset_corpus,2019-06-01,Chinese,China,1
subset_corpus,2019-06-06,Chinese,China,1
subset_corpus,2019-05-25,Chinese,Germany,1
subset_corpus,2019-05-20,Chinese,Taiwan,1
subset_corpus,2019-05-23,Chinese,United States of America,2
subset_corpus,2019-06-08,Chinese,United States of America,1
subset_corpus,2019-05-21,Croatian,Croatia,1
subset_corpus,2019-05-23,Croatian,Croatia,2
subset_corpus,2019-05-24,Croatian,Croatia,1
subset_corpus,2019-05-28,Croatian,Croatia,2
subset_corpus,2019-05-31,Croatian,Croatia,2
subset_corpus,2019-06-02,Croatian,Croatia,3
subset_corpus,2019-06-08,Croatian,Croatia,1
subset_corpus,2019-06-09,Croatian,Croatia,1
subset_corpus,2019-06-10,Croatian,Serbia,1
subset_corpus,2019-05-20,Czech,Czechia,2
subset_corpus,2019-05-22,Czech,Czechia,1
subset_corpus,2019-05-23,Czech,Czechia,1
subset_corpus,2019-05-24,Czech,Czechia,2
subset_corpus,2019-05-25,Czech,Czechia,1
subset_corpus,2019-05-26,Czech,Czechia,2
subset_corpus,2019-05-31,Czech,Czechia,1
subset_corpus,2019-06-02,Czech,Czechia,2
subset_corpus,2019-06-03,Czech,Czechia,1
subset_corpus,2019-06-04,Czech,Czechia,2
subset_corpus,2019-06-06,Czech,Czechia,2
subset_corpus,2019-06-07,Czech,Czechia,1
subset_corpus,2019-06-10,Czech,Czechia,2
subset_corpus,2019-05-24,Danish,Denmark,1
subset_corpus,2019-05-31,Danish,Denmark,1
subset_corpus,2019-06-02,Danish,Denmark,1
subset_corpus,2019-06-05,Danish,Denmark,1
subset_corpus,2019-06-07,Danish,Denmark,1
subset_corpus,2019-06-10,Danish,Denmark,1
subset_corpus,2019-06-11,Danish,Denmark,1
subset_corpus,2019-05-25,Dutch,Belgium,1
subset_corpus,2019-05-29,Dutch,Belgium,1
subset_corpus,2019-05-31,Dutch,Belgium,1
subset_corpus,2019-06-05,Dutch,Belgium,2
subset_corpus,2019-06-02,Dutch,Netherlands,1
subset_corpus,2019-06-10,Dutch,Suriname,1
subset_corpus,2019-06-09,English,Qatar,1
subset_corpus,2019-05-24,Estonian,Estonia,1
subset_corpus,2019-05-20,Finnish,Finland,2
subset_corpus,2019-05-22,Finnish,Finland,1
subset_corpus,2019-06-04,Finnish,Finland,1
subset_corpus,2019-06-07,Finnish,Finland,1
subset_corpus,2019-05-20,French,Algeria,2
subset_corpus,2019-05-21,French,Algeria,1
subset_corpus,2019-05-22,French,Algeria,1
subset_corpus,2019-05-23,French,Algeria,2
subset_corpus,2019-05-25,French,Algeria,2
subset_corpus,2019-05-26,French,Algeria,2
subset_corpus,2019-05-27,French,Algeria,2
subset_corpus,2019-05-29,French,Algeria,3
subset_corpus,2019-05-30,French,Algeria,1
subset_corpus,2019-06-02,French,Algeria,2
subset_corpus,2019-06-03,French,Algeria,2
subset_corpus,2019-06-06,French,Algeria,3
subset_corpus,2019-06-08,French,Algeria,1
subset_corpus,2019-06-09,French,Algeria,3
subset_corpus,2019-06-10,French,Algeria,3
subset_corpus,2019-05-23,French,Azerbaijan,1
subset_corpus,2019-05-20,French,Belgium,3
subset_corpus,2019-05-31,French,Belgium,1
subset_corpus,2019-06-01,French,Belgium,1
subset_corpus,2019-06-03,French,Belgium,2
subset_corpus,2019-06-04,French,Belgium,1
subset_corpus,2019-06-08,French,Belgium,1
subset_corpus,2019-06-09,French,Belgium,3
subset_corpus,2019-06-10,French,Belgium,1
subset_corpus,2019-05-20,French,Cameroon,1
subset_corpus,2019-05-21,French,Cameroon,1
subset_corpus,2019-05-24,French,Cameroon,1
subset_corpus,2019-05-26,French,Cameroon,3
subset_corpus,2019-05-27,French,Cameroon,1
subset_corpus,2019-05-28,French,Cameroon,3
subset_corpus,2019-05-30,French,Cameroon,1
subset_corpus,2019-05-31,French,Cameroon,1
subset_corpus,2019-06-01,French,Cameroon,1
subset_corpus,2019-06-03,French,Cameroon,2
subset_corpus,2019-06-05,French,Cameroon,3
subset_corpus,2019-06-07,French,Cameroon,1
subset_corpus,2019-06-09,French,Cameroon,1
subset_corpus,2019-05-20,French,Canada,1
subset_corpus,2019-05-21,French,Canada,1
subset_corpus,2019-05-22,French,Canada,2
subset_corpus,2019-05-23,French,Canada,1
subset_corpus,2019-05-25,French,Canada,1
subset_corpus,2019-05-27,French,Canada,2
subset_corpus,2019-05-28,French,Canada,2
subset_corpus,2019-05-30,French,Canada,1
subset_corpus,2019-06-03,French,Canada,1
subset_corpus,2019-06-06,French,Canada,2
subset_corpus,2019-06-07,French,Canada,2
subset_corpus,2019-06-08,French,Canada,2
subset_corpus,2019-06-09,French,Canada,2
subset_corpus,2019-06-10,French,Canada,3
subset_corpus,2019-05-20,French,Chad,2
subset_corpus,2019-05-22,French,Chad,3
subset_corpus,2019-05-23,French,Chad,2
subset_corpus,2019-05-24,French,Chad,1
subset_corpus,2019-05-25,French,Chad,1
subset_corpus,2019-06-03,French,Chad,1
subset_corpus,2019-06-04,French,Chad,1
subset_corpus,2019-06-05,French,Chad,1
subset_corpus,2019-06-06,French,Chad,2
subset_corpus,2019-06-10,French,Chad,1
subset_corpus,2019-05-20,French,China,3
subset_corpus,2019-05-21,French,China,2
subset_corpus,2019-05-22,French,China,7
subset_corpus,2019-05-23,French,China,2
subset_corpus,2019-05-24,French,China,5
subset_corpus,2019-05-25,French,China,1
subset_corpus,2019-05-26,French,China,2
subset_corpus,2019-05-27,French,China,3
subset_corpus,2019-05-28,French,China,2
subset_corpus,2019-05-29,French,China,2
subset_corpus,2019-05-30,French,China,2
subset_corpus,2019-05-31,French,China,2
subset_corpus,2019-06-01,French,China,3
subset_corpus,2019-06-02,French,China,4
subset_corpus,2019-06-03,French,China,4
subset_corpus,2019-06-04,French,China,3
subset_corpus,2019-06-05,French,China,8
subset_corpus,2019-06-06,French,China,6
subset_corpus,2019-06-08,French,China,2
subset_corpus,2019-06-09,French,China,1
subset_corpus,2019-06-11,French,China,1
subset_corpus,2019-05-20,French,France,21
subset_corpus,2019-05-21,French,France,5
subset_corpus,2019-05-22,French,France,22
subset_corpus,2019-05-23,French,France,5
subset_corpus,2019-05-24,French,France,7
